uid smoi rep sr update host_count sym_count free_sym_count hosted_sym_count sym_infectchance free_sym_infectchance hosted_sym_infectchance sym_val free_sym_val hosted_sym_val host_val cfu
1_29 1 29 500 3600 10000 9054 9054 0 0.0927396 0.0927396 -nan -0.0547119 -0.0547119 -nan -0.0945702 10000
1_29 1 29 500 3700 10000 9004 9004 0 0.0921963 0.0921963 -nan -0.085633 -0.085633 -nan -0.083787 10000
1_29 1 29 500 3800 10000 9042 9042 0 0.091051 0.091051 -nan -0.114235 -0.114235 -nan -0.0885739 10000
1_29 1 29 500 3900 10000 9013 9013 0 0.0922254 0.0922254 -nan -0.0787438 -0.0787438 -nan -0.083759 10000
1_29 1 29 500 4000 10000 9002 9002 0 0.092578 0.092578 -nan -0.0768174 -0.0768174 -nan -0.0783039 10000
1_29 1 29 500 4100 10000 9043 9043 0 0.092795 0.092795 -nan -0.0922204 -0.0922204 -nan -0.088786 10000
1_29 1 29 500 4200 10000 8992 8992 0 0.0940778 0.0940778 -nan -0.0877766 -0.0877766 -nan -0.094125 10000
1_29 1 29 500 4300 10000 9004 9004 0 0.0940647 0.0940647 -nan -0.104459 -0.104459 -nan -0.0912901 10000
1_29 1 29 500 4400 10000 8980 8980 0 0.090999 0.090999 -nan -0.0862541 -0.0862541 -nan -0.0977348 10000
1_29 1 29 500 4500 10000 9047 9047 0 0.0930239 0.0930239 -nan -0.0894249 -0.0894249 -nan -0.0843706 10000
1_29 1 29 500 4600 10000 9033 9033 0 0.0931707 0.0931707 -nan -0.0660072 -0.0660072 -nan -0.0789885 10000
1_29 1 29 500 4700 10000 9003 9003 0 0.0924822 0.0924822 -nan -0.0839065 -0.0839065 -nan -0.0941078 10000
1_29 1 29 500 4800 10000 8995 8995 0 0.095909 0.095909 -nan -0.0843874 -0.0843874 -nan -0.0918762 10000
1_29 1 29 500 4900 10000 9032 9032 0 0.0928128 0.0928128 -nan -0.0776235 -0.0776235 -nan -0.0843267 10000
1_29 1 29 500 5000 10000 8945 8945 0 0.096977 0.096977 -nan -0.0939449 -0.0939449 -nan -0.0936967 10000
1_29 1 29 500 5100 10000 9018 9018 0 0.0944317 0.0944317 -nan -0.0911041 -0.0911041 -nan -0.10073 10000
1_29 1 29 500 5200 10000 9028 9028 0 0.0899981 0.0899981 -nan -0.0734383 -0.0734383 -nan -0.0889561 10000
1_29 1 29 500 5300 10000 8984 8984 0 0.0943777 0.0943777 -nan -0.0801083 -0.0801083 -nan -0.0827775 10000
1_29 1 29 500 5400 10000 9038 9038 0 0.0906045 0.0906045 -nan -0.0747842 -0.0747842 -nan -0.0921463 10000
1_29 1 29 500 5500 10000 9021 9021 0 0.0921554 0.0921554 -nan -0.0811359 -0.0811359 -nan -0.0873927 10000
1_29 1 29 500 5600 10000 9040 9040 0 0.0916598 0.0916598 -nan -0.0879492 -0.0879492 -nan -0.0888701 10000
1_29 1 29 500 5700 10000 9021 9021 0 0.0939014 0.0939014 -nan -0.0745837 -0.0745837 -nan -0.0765017 10000
1_29 1 29 500 5800 10000 8992 8992 0 0.0940827 0.0940827 -nan -0.0720245 -0.0720245 -nan -0.0993238 10000
1_29 1 29 500 5900 10000 8975 8975 0 0.0930003 0.0930003 -nan -0.102391 -0.102391 -nan -0.0932825 10000
1_29 1 29 500 6000 10000 9002 9002 0 0.0924137 0.0924137 -nan -0.0865028 -0.0865028 -nan -0.0900806 10000
1_29 1 29 500 6100 10000 8958 8958 0 0.0938003 0.0938003 -nan -0.0968489 -0.0968489 -nan -0.0941068 10000
1_29 1 29 500 6200 10000 9068 9068 0 0.0944481 0.0944481 -nan -0.0820392 -0.0820392 -nan -0.083968 10000
1_29 1 29 500 6300 10000 9030 9030 0 0.0926849 0.0926849 -nan -0.0904526 -0.0904526 -nan -0.0771825 10000
1_29 1 29 500 6400 10000 9085 9085 0 0.0950494 0.0950494 -nan -0.0881707 -0.0881707 -nan -0.0928007 10000
1_29 1 29 500 6500 10000 9056 9056 0 0.0941252 0.0941252 -nan -0.0821313 -0.0821313 -nan -0.0987091 10000
1_29 1 29 500 6600 10000 8996 8996 0 0.095143 0.095143 -nan -0.0894529 -0.0894529 -nan -0.080214 10000
1_29 1 29 500 6700 10000 9019 9019 0 0.0916154 0.0916154 -nan -0.0832979 -0.0832979 -nan -0.0837595 10000
1_29 1 29 500 6800 10000 9032 9032 0 0.094964 0.094964 -nan -0.0913896 -0.0913896 -nan -0.0805574 10000
1_29 1 29 500 6900 10000 9070 9070 0 0.0918814 0.0918814 -nan -0.104999 -0.104999 -nan -0.0884001 10000
1_29 1 29 500 7000 10000 8983 8983 0 0.0919574 0.0919574 -nan -0.103631 -0.103631 -nan -0.0839495 10000
1_29 1 29 500 7100 10000 9005 9005 0 0.0938844 0.0938844 -nan -0.0834461 -0.0834461 -nan -0.0867121 10000
1_29 1 29 500 7200 10000 9054 9054 0 0.0910807 0.0910807 -nan -0.112936 -0.112936 -nan -0.10749 10000
1_29 1 29 500 7300 10000 9043 9043 0 0.0935174 0.0935174 -nan -0.101501 -0.101501 -nan -0.0872558 10000
1_29 1 29 500 7400 10000 9015 9015 0 0.0937907 0.0937907 -nan -0.104807 -0.104807 -nan -0.0958775 10000
1_29 1 29 500 7500 10000 8980 8980 0 0.0927649 0.0927649 -nan -0.0939169 -0.0939169 -nan -0.0910172 10000
1_29 1 29 500 7600 10000 9019 9019 0 0.0963647 0.0963647 -nan -0.101631 -0.101631 -nan -0.0877577 10000
1_29 1 29 500 7700 10000 8997 8997 0 0.0969155 0.0969155 -nan -0.119975 -0.119975 -nan -0.089795 10000
1_29 1 29 500 7800 10000 9044 9044 0 0.0911 0.0911 -nan -0.0679943 -0.0679943 -nan -0.0905793 10000
1_29 1 29 500 7900 10000 9046 9046 0 0.092528 0.092528 -nan -0.0914571 -0.0914571 -nan -0.0877551 10000
1_29 1 29 500 8000 10000 9057 9057 0 0.091005 0.091005 -nan -0.0837929 -0.0837929 -nan -0.0972591 10000
1_29 1 29 500 8100 10000 9032 9032 0 0.0936192 0.0936192 -nan -0.0923526 -0.0923526 -nan -0.081551 10000
1_29 1 29 500 8200 10000 9014 9014 0 0.0932536 0.0932536 -nan -0.103598 -0.103598 -nan -0.0894502 10000
1_29 1 29 500 8300 10000 9005 9005 0 0.096345 0.096345 -nan -0.0886205 -0.0886205 -nan -0.0927267 10000
1_29 1 29 500 8400 10000 9021 9021 0 0.0924143 0.0924143 -nan -0.0844944 -0.0844944 -nan -0.0868787 10000
1_29 1 29 500 8500 10000 9028 9028 0 0.091433 0.091433 -nan -0.0783611 -0.0783611 -nan -0.095982 10000
1_29 1 29 500 8600 10000 8941 8941 0 0.0961352 0.0961352 -nan -0.102196 -0.102196 -nan -0.0889918 10000
1_29 1 29 500 8700 10000 8964 8964 0 0.0926789 0.0926789 -nan -0.0885613 -0.0885613 -nan -0.0959263 10000
1_29 1 29 500 8800 10000 9077 9077 0 0.0916827 0.0916827 -nan -0.0798986 -0.0798986 -nan -0.0882961 10000
1_29 1 29 500 8900 10000 9042 9042 0 0.0954812 0.0954812 -nan -0.0911668 -0.0911668 -nan -0.0770934 10000
1_29 1 29 500 9000 10000 9025 9025 0 0.090362 0.090362 -nan -0.0872794 -0.0872794 -nan -0.082519 10000
1_29 1 29 500 9100 10000 9037 9037 0 0.0920818 0.0920818 -nan -0.0860435 -0.0860435 -nan -0.0946758 10000
1_29 1 29 500 9200 10000 9076 9076 0 0.0897084 0.0897084 -nan -0.0832256 -0.0832256 -nan -0.0881578 10000
1_29 1 29 500 9300 10000 8966 8966 0 0.0943082 0.0943082 -nan -0.106294 -0.106294 -nan -0.0940496 10000
1_29 1 29 500 9400 10000 9058 9058 0 0.0923939 0.0923939 -nan -0.0961664 -0.0961664 -nan -0.0937139 10000
1_29 1 29 500 9500 10000 8946 8946 0 0.0962684 0.0962684 -nan -0.0929022 -0.0929022 -nan -0.101267 10000
1_29 1 29 500 9600 10000 8969 8969 0 0.0950779 0.0950779 -nan -0.08284 -0.08284 -nan -0.0896639 10000
1_29 1 29 500 9700 10000 9077 9077 0 0.0930932 0.0930932 -nan -0.0796241 -0.0796241 -nan -0.0777125 10000
1_29 1 29 500 9800 10000 9042 9042 0 0.0911699 0.0911699 -nan -0.0813529 -0.0813529 -nan -0.0920524 10000
1_29 1 29 500 9900 10000 8987 8987 0 0.0923674 0.0923674 -nan -0.0655802 -0.0655802 -nan -0.0831788 10000
1_29 1 29 500 10000 10000 9062 9062 0 0.095745 0.095745 -nan -0.107121 -0.107121 -nan -0.100597 10000
1_29 1 29 500 10100 10000 8954 8954 0 0.095136 0.095136 -nan -0.104535 -0.104535 -nan -0.112247 10000
1_29 1 29 500 10200 10000 8988 8988 0 0.0936482 0.0936482 -nan -0.0743277 -0.0743277 -nan -0.0911927 10000
1_29 1 29 500 10300 10000 8969 8969 0 0.098989 0.098989 -nan -0.100957 -0.100957 -nan -0.0933303 10000
1_29 1 29 500 10400 10000 8971 8971 0 0.0955646 0.0955646 -nan -0.0898212 -0.0898212 -nan -0.0826083 10000
1_29 1 29 500 10500 10000 8958 8958 0 0.095398 0.095398 -nan -0.122378 -0.122378 -nan -0.0918498 10000
1_29 1 29 500 10600 10000 9008 9008 0 0.0956082 0.0956082 -nan -0.0879208 -0.0879208 -nan -0.0996687 10000
1_29 1 29 500 10700 10000 9041 9041 0 0.093425 0.093425 -nan -0.110611 -0.110611 -nan -0.0941416 10000
1_29 1 29 500 10800 10000 9018 9018 0 0.0941337 0.0941337 -nan -0.0976046 -0.0976046 -nan -0.0933977 10000
1_29 1 29 500 10900 10000 9007 9007 0 0.0944754 0.0944754 -nan -0.0986041 -0.0986041 -nan -0.0792832 10000
1_29 1 29 500 11000 10000 9024 9024 0 0.0943006 0.0943006 -nan -0.0937423 -0.0937423 -nan -0.074821 10000
1_29 1 29 500 11100 10000 8982 8982 0 0.0960427 0.0960427 -nan -0.0802429 -0.0802429 -nan -0.0699769 10000
1_29 1 29 500 11200 10000 9030 9030 0 0.0908579 0.0908579 -nan -0.0850617 -0.0850617 -nan -0.0880842 10000
1_29 1 29 500 11300 10000 8969 8969 0 0.0914075 0.0914075 -nan -0.112862 -0.112862 -nan -0.0983492 10000
1_29 1 29 500 11400 10000 9017 9017 0 0.0933063 0.0933063 -nan -0.108156 -0.108156 -nan -0.0889894 10000
1_29 1 29 500 11500 10000 9012 9012 0 0.0956601 0.0956601 -nan -0.110826 -0.110826 -nan -0.10015 10000
1_29 1 29 500 11600 10000 9044 9044 0 0.0926403 0.0926403 -nan -0.104778 -0.104778 -nan -0.094665 10000
1_29 1 29 500 11700 10000 9019 9019 0 0.0912509 0.0912509 -nan -0.0638456 -0.0638456 -nan -0.0865865 10000
1_29 1 29 500 11800 10000 9007 9007 0 0.0949413 0.0949413 -nan -0.0898994 -0.0898994 -nan -0.0986394 10000
1_29 1 29 500 11900 10000 9083 9083 0 0.0885753 0.0885753 -nan -0.104726 -0.104726 -nan -0.103494 10000
1_29 1 29 500 12000 10000 8998 8998 0 0.0921556 0.0921556 -nan -0.0816136 -0.0816136 -nan -0.10821 10000
1_29 1 29 500 12100 10000 9033 9033 0 0.0957917 0.0957917 -nan -0.0702598 -0.0702598 -nan -0.0973531 10000
1_29 1 29 500 12200 10000 8925 8925 0 0.0951828 0.0951828 -nan -0.0996968 -0.0996968 -nan -0.0983567 10000
1_29 1 29 500 12300 10000 9000 9000 0 0.0957424 0.0957424 -nan -0.0867588 -0.0867588 -nan -0.0821258 10000
1_29 1 29 500 12400 10000 9005 9005 0 0.0946682 0.0946682 -nan -0.0993768 -0.0993768 -nan -0.0854189 10000
1_29 1 29 500 12500 10000 9036 9036 0 0.0914619 0.0914619 -nan -0.0811216 -0.0811216 -nan -0.0889677 10000
1_29 1 29 500 12600 10000 9000 9000 0 0.0921536 0.0921536 -nan -0.0933636 -0.0933636 -nan -0.0909345 10000
1_29 1 29 500 12700 10000 9060 9060 0 0.0926226 0.0926226 -nan -0.0945219 -0.0945219 -nan -0.094212 10000
1_29 1 29 500 12800 10000 9050 9050 0 0.0911129 0.0911129 -nan -0.0759661 -0.0759661 -nan -0.0951192 10000
1_29 1 29 500 12900 10000 9045 9045 0 0.0954894 0.0954894 -nan -0.0718394 -0.0718394 -nan -0.0864041 10000
1_29 1 29 500 13000 10000 9024 9024 0 0.0927849 0.0927849 -nan -0.0964793 -0.0964793 -nan -0.0804137 10000
1_29 1 29 500 13100 10000 8982 8982 0 0.0959506 0.0959506 -nan -0.0892084 -0.0892084 -nan -0.0804712 10000
1_29 1 29 500 13200 10000 8952 8952 0 0.0960558 0.0960558 -nan -0.0965989 -0.0965989 -nan -0.097802 10000
1_29 1 29 500 13300 10000 8993 8993 0 0.0945725 0.0945725 -nan -0.0814492 -0.0814492 -nan -0.0977601 10000
1_29 1 29 500 13400 10000 8992 8992 0 0.0949796 0.0949796 -nan -0.11709 -0.11709 -nan -0.0850017 10000
1_29 1 29 500 13500 10000 9046 9046 0 0.0974239 0.0974239 -nan -0.0852164 -0.0852164 -nan -0.086599 10000
1_29 1 29 500 13600 10000 9007 9007 0 0.0935282 0.0935282 -nan -0.0825388 -0.0825388 -nan -0.103901 10000
1_29 1 29 500 13700 10000 9056 9056 0 0.0910843 0.0910843 -nan -0.102456 -0.102456 -nan -0.0942458 10000
1_29 1 29 500 13800 10000 8999 8999 0 0.0931755 0.0931755 -nan -0.0864279 -0.0864279 -nan -0.0845912 10000
1_29 1 29 500 13900 10000 9021 9021 0 0.0908622 0.0908622 -nan -0.0946638 -0.0946638 -nan -0.0833515 10000
1_29 1 29 500 14000 10000 8996 8996 0 0.0937509 0.0937509 -nan -0.0785045 -0.0785045 -nan -0.0831567 10000
1_29 1 29 500 14100 10000 9012 9012 0 0.0950644 0.0950644 -nan -0.0877158 -0.0877158 -nan -0.0854385 10000
1_29 1 29 500 14200 10000 9025 9025 0 0.0913858 0.0913858 -nan -0.101944 -0.101944 -nan -0.0895165 10000
1_29 1 29 500 14300 10000 9056 9056 0 0.0913088 0.0913088 -nan -0.0910846 -0.0910846 -nan -0.0956458 10000
1_29 1 29 500 14400 10000 9019 9019 0 0.0943899 0.0943899 -nan -0.102473 -0.102473 -nan -0.0724306 10000
1_29 1 29 500 14500 10000 9006 9006 0 0.0930166 0.0930166 -nan -0.093557 -0.093557 -nan -0.09568 10000
1_29 1 29 500 14600 10000 9056 9056 0 0.0897324 0.0897324 -nan -0.0745481 -0.0745481 -nan -0.0910319 10000
1_29 1 29 500 14700 10000 8933 8933 0 0.096334 0.096334 -nan -0.0750776 -0.0750776 -nan -0.0853391 10000
1_29 1 29 500 14800 10000 9077 9077 0 0.0894749 0.0894749 -nan -0.0912033 -0.0912033 -nan -0.0856689 10000
1_29 1 29 500 14900 10000 8970 8970 0 0.0945335 0.0945335 -nan -0.0958466 -0.0958466 -nan -0.0893189 10000
1_29 1 29 500 15000 10000 9054 9054 0 0.0904204 0.0904204 -nan -0.0924457 -0.0924457 -nan -0.0833644 10000
1_29 1 29 500 15100 10000 9058 9058 0 0.0939851 0.0939851 -nan -0.0785118 -0.0785118 -nan -0.0897634 10000
1_29 1 29 500 15200 10000 9014 9014 0 0.0984388 0.0984388 -nan -0.0972732 -0.0972732 -nan -0.0848553 10000
1_29 1 29 500 15300 10000 9018 9018 0 0.0935127 0.0935127 -nan -0.0806368 -0.0806368 -nan -0.0916981 10000
1_29 1 29 500 15400 10000 9079 9079 0 0.0942601 0.0942601 -nan -0.0605153 -0.0605153 -nan -0.0965468 10000
1_29 1 29 500 15500 10000 8997 8997 0 0.09351 0.09351 -nan -0.096788 -0.096788 -nan -0.0906819 10000
1_29 1 29 500 15600 10000 8988 8988 0 0.0962329 0.0962329 -nan -0.0889301 -0.0889301 -nan -0.0956471 10000
1_29 1 29 500 15700 10000 9013 9013 0 0.0954936 0.0954936 -nan -0.0825671 -0.0825671 -nan -0.0960545 10000
1_29 1 29 500 15800 10000 9012 9012 0 0.0955829 0.0955829 -nan -0.0971883 -0.0971883 -nan -0.0951518 10000
1_29 1 29 500 15900 10000 9040 9040 0 0.0915099 0.0915099 -nan -0.0663646 -0.0663646 -nan -0.078822 10000
1_29 1 29 500 16000 10000 9038 9038 0 0.0944231 0.0944231 -nan -0.0997596 -0.0997596 -nan -0.095387 10000
1_29 1 29 500 16100 10000 9086 9086 0 0.0900032 0.0900032 -nan -0.086122 -0.086122 -nan -0.0940258 10000
1_29 1 29 500 16200 10000 9044 9044 0 0.0939023 0.0939023 -nan -0.0553828 -0.0553828 -nan -0.0903994 10000
1_29 1 29 500 16300 10000 8995 8995 0 0.0934884 0.0934884 -nan -0.0738297 -0.0738297 -nan -0.0941543 10000
1_29 1 29 500 16400 10000 9070 9070 0 0.0898839 0.0898839 -nan -0.0943148 -0.0943148 -nan -0.0915091 10000
1_29 1 29 500 16500 10000 8993 8993 0 0.0933973 0.0933973 -nan -0.0877377 -0.0877377 -nan -0.0884789 10000
1_29 1 29 500 16600 10000 9060 9060 0 0.0938677 0.0938677 -nan -0.0836297 -0.0836297 -nan -0.0936072 10000
1_29 1 29 500 16700 10000 9009 9009 0 0.0942939 0.0942939 -nan -0.0904607 -0.0904607 -nan -0.0931427 10000
1_29 1 29 500 16800 10000 9038 9038 0 0.0939402 0.0939402 -nan -0.0906722 -0.0906722 -nan -0.089976 10000
1_29 1 29 500 16900 10000 9066 9066 0 0.0930458 0.0930458 -nan -0.0828291 -0.0828291 -nan -0.0906336 10000
1_29 1 29 500 17000 10000 8989 8989 0 0.0956929 0.0956929 -nan -0.0810541 -0.0810541 -nan -0.0908344 10000
1_29 1 29 500 17100 10000 8964 8964 0 0.0937126 0.0937126 -nan -0.095654 -0.095654 -nan -0.0967916 10000
1_29 1 29 500 17200 10000 9054 9054 0 0.0924009 0.0924009 -nan -0.0733629 -0.0733629 -nan -0.0840371 10000
1_29 1 29 500 17300 10000 8977 8977 0 0.0928699 0.0928699 -nan -0.0832182 -0.0832182 -nan -0.0936668 10000
1_29 1 29 500 17400 10000 9033 9033 0 0.0899008 0.0899008 -nan -0.0787632 -0.0787632 -nan -0.0955715 10000
1_29 1 29 500 17500 10000 9065 9065 0 0.0932381 0.0932381 -nan -0.0824801 -0.0824801 -nan -0.0913858 10000
1_29 1 29 500 17600 10000 9043 9043 0 0.0908479 0.0908479 -nan -0.0942419 -0.0942419 -nan -0.0900296 10000
1_29 1 29 500 17700 10000 9021 9021 0 0.0918843 0.0918843 -nan -0.081931 -0.081931 -nan -0.0828089 10000
1_29 1 29 500 17800 10000 9019 9019 0 0.0949238 0.0949238 -nan -0.105499 -0.105499 -nan -0.0911356 10000
1_29 1 29 500 17900 10000 9028 9028 0 0.0935572 0.0935572 -nan -0.0879465 -0.0879465 -nan -0.0974667 10000
1_29 1 29 500 18000 10000 9017 9017 0 0.0924078 0.0924078 -nan -0.0917714 -0.0917714 -nan -0.0956022 10000
1_29 1 29 500 18100 10000 9085 9085 0 0.0911888 0.0911888 -nan -0.092505 -0.092505 -nan -0.0907224 10000
1_29 1 29 500 18200 10000 9101 9101 0 0.0905281 0.0905281 -nan -0.0800315 -0.0800315 -nan -0.0805536 10000
1_29 1 29 500 18300 10000 8970 8970 0 0.0932195 0.0932195 -nan -0.103209 -0.103209 -nan -0.0870258 10000
1_29 1 29 500 18400 10000 9068 9068 0 0.0927979 0.0927979 -nan -0.0941177 -0.0941177 -nan -0.0952827 10000
1_29 1 29 500 18500 10000 9020 9020 0 0.0950042 0.0950042 -nan -0.100501 -0.100501 -nan -0.100338 10000
1_29 1 29 500 18600 10000 9002 9002 0 0.0936098 0.0936098 -nan -0.0689383 -0.0689383 -nan -0.088769 10000
1_29 1 29 500 18700 10000 9000 9000 0 0.0934195 0.0934195 -nan -0.0885375 -0.0885375 -nan -0.0874099 10000
1_29 1 29 500 18800 10000 9074 9074 0 0.091318 0.091318 -nan -0.109173 -0.109173 -nan -0.0902261 10000
1_29 1 29 500 18900 10000 9046 9046 0 0.0939917 0.0939917 -nan -0.0884557 -0.0884557 -nan -0.0949876 10000
1_29 1 29 500 19000 10000 9024 9024 0 0.0924102 0.0924102 -nan -0.0674391 -0.0674391 -nan -0.0970917 10000
1_29 1 29 500 19100 10000 8984 8984 0 0.0952963 0.0952963 -nan -0.093529 -0.093529 -nan -0.100565 10000
1_29 1 29 500 19200 10000 8984 8984 0 0.0979561 0.0979561 -nan -0.0971721 -0.0971721 -nan -0.0872209 10000
1_29 1 29 500 19300 10000 9056 9056 0 0.0958441 0.0958441 -nan -0.0908511 -0.0908511 -nan -0.091471 10000
1_29 1 29 500 19400 10000 8964 8964 0 0.0967869 0.0967869 -nan -0.0811776 -0.0811776 -nan -0.0874686 10000
1_29 1 29 500 19500 10000 9046 9046 0 0.0938549 0.0938549 -nan -0.119412 -0.119412 -nan -0.0983628 10000
1_29 1 29 500 19600 10000 9078 9078 0 0.0916909 0.0916909 -nan -0.0795918 -0.0795918 -nan -0.0900864 10000
1_29 1 29 500 19700 10000 9082 9082 0 0.0941768 0.0941768 -nan -0.0733734 -0.0733734 -nan -0.0975744 10000
1_29 1 29 500 19800 10000 9001 9001 0 0.0959047 0.0959047 -nan -0.0872416 -0.0872416 -nan -0.0912809 10000
1_29 1 29 500 19900 10000 8955 8955 0 0.0990035 0.0990035 -nan -0.075384 -0.075384 -nan -0.0935547 10000
1_29 1 29 500 20000 10000 9003 9003 0 0.0920735 0.0920735 -nan -0.0847915 -0.0847915 -nan -0.0890115 10000
1_30 1 30 500 0 10000 6384 6384 0 0 0 -nan 0 0 -nan 0 10000
1_30 1 30 500 100 10000 9074 9074 0 0.0867705 0.0867705 -nan -0.0917364 -0.0917364 -nan -0.071543 10000
1_30 1 30 500 200 10000 9034 9034 0 0.0896259 0.0896259 -nan -0.0952401 -0.0952401 -nan -0.0824135 10000
1_30 1 30 500 300 10000 9049 9049 0 0.0952538 0.0952538 -nan -0.0757536 -0.0757536 -nan -0.0951011 10000
1_30 1 30 500 400 10000 9030 9030 0 0.095931 0.095931 -nan -0.0944812 -0.0944812 -nan -0.0832707 10000
1_30 1 30 500 500 10000 9076 9076 0 0.0935971 0.0935971 -nan -0.0962526 -0.0962526 -nan -0.0807536 10000
1_30 1 30 500 600 10000 8960 8960 0 0.0967497 0.0967497 -nan -0.083407 -0.083407 -nan -0.101428 10000
1_30 1 30 500 700 10000 8990 8990 0 0.0945587 0.0945587 -nan -0.05841 -0.05841 -nan -0.0765798 10000
1_30 1 30 500 800 10000 8996 8996 0 0.0913885 0.0913885 -nan -0.0930313 -0.0930313 -nan -0.0873639 10000
1_30 1 30 500 900 10000 8986 8986 0 0.093202 0.093202 -nan -0.0722233 -0.0722233 -nan -0.0815494 10000
1_30 1 30 500 1000 10000 9021 9021 0 0.0961816 0.0961816 -nan -0.0843717 -0.0843717 -nan -0.094603 10000
1_30 1 30 500 1100 10000 9002 9002 0 0.0948337 0.0948337 -nan -0.0808216 -0.0808216 -nan -0.0877199 10000
1_30 1 30 500 1200 10000 8985 8985 0 0.0921811 0.0921811 -nan -0.0850328 -0.0850328 -nan -0.0909055 10000
1_30 1 30 500 1300 10000 9082 9082 0 0.0913364 0.0913364 -nan -0.100074 -0.100074 -nan -0.0864514 10000
1_30 1 30 500 1400 10000 8936 8936 0 0.097099 0.097099 -nan -0.0836218 -0.0836218 -nan -0.0829972 10000
1_30 1 30 500 1500 10000 8990 8990 0 0.0922439 0.0922439 -nan -0.107275 -0.107275 -nan -0.0912862 10000
1_30 1 30 500 1600 10000 8963 8963 0 0.0935355 0.0935355 -nan -0.101227 -0.101227 -nan -0.0903973 10000
1_30 1 30 500 1700 10000 9012 9012 0 0.0958749 0.0958749 -nan -0.0740748 -0.0740748 -nan -0.0789101 10000
1_30 1 30 500 1800 10000 9055 9055 0 0.0906335 0.0906335 -nan -0.0816467 -0.0816467 -nan -0.0739507 10000
1_30 1 30 500 1900 10000 8996 8996 0 0.094055 0.094055 -nan -0.0776948 -0.0776948 -nan -0.0849709 10000
1_30 1 30 500 2000 10000 8994 8994 0 0.0937978 0.0937978 -nan -0.0936218 -0.0936218 -nan -0.0990802 10000
1_30 1 30 500 2100 10000 9054 9054 0 0.0905916 0.0905916 -nan -0.0776939 -0.0776939 -nan -0.0868338 10000
1_30 1 30 500 2200 10000 8992 8992 0 0.0962472 0.0962472 -nan -0.0930513 -0.0930513 -nan -0.0976285 10000
1_30 1 30 500 2300 10000 9011 9011 0 0.0962644 0.0962644 -nan -0.0857057 -0.0857057 -nan -0.094159 10000
1_30 1 30 500 2400 10000 8949 8949 0 0.0948629 0.0948629 -nan -0.100199 -0.100199 -nan -0.0886546 10000
1_30 1 30 500 2500 10000 9004 9004 0 0.0948296 0.0948296 -nan -0.0812993 -0.0812993 -nan -0.0980662 10000
1_30 1 30 500 2600 10000 9018 9018 0 0.0925332 0.0925332 -nan -0.0980971 -0.0980971 -nan -0.10075 10000
1_30 1 30 500 2700 10000 8995 8995 0 0.0928016 0.0928016 -nan -0.0829934 -0.0829934 -nan -0.0922904 10000
1_30 1 30 500 2800 10000 9005 9005 0 0.0966261 0.0966261 -nan -0.0828225 -0.0828225 -nan -0.0901361 10000
1_30 1 30 500 2900 10000 8987 8987 0 0.0925508 0.0925508 -nan -0.0891682 -0.0891682 -nan -0.0976227 10000
1_30 1 30 500 3000 10000 9013 9013 0 0.0930927 0.0930927 -nan -0.100864 -0.100864 -nan -0.0885161 10000
1_30 1 30 500 3100 10000 9042 9042 0 0.0915578 0.0915578 -nan -0.0798377 -0.0798377 -nan -0.0796422 10000
1_30 1 30 500 3200 10000 8940 8940 0 0.0961369 0.0961369 -nan -0.0833378 -0.0833378 -nan -0.0817053 10000
1_30 1 30 500 3300 10000 9012 9012 0 0.0940109 0.0940109 -nan -0.0708244 -0.0708244 -nan -0.0866829 10000
1_30 1 30 500 3400 10000 9065 9065 0 0.0941321 0.0941321 -nan -0.0896731 -0.0896731 -nan -0.0847043 10000
1_30 1 30 500 3500 10000 9011 9011 0 0.0938013 0.0938013 -nan -0.0798903 -0.0798903 -nan -0.0856765 10000
1_30 1 30 500 3600 10000 8968 8968 0 0.0938707 0.0938707 -nan -0.0850952 -0.0850952 -nan -0.0931248 10000
1_30 1 30 500 3700 10000 8983 8983 0 0.0972794 0.0972794 -nan -0.0817894 -0.0817894 -nan -0.0826021 10000
1_30 1 30 500 3800 10000 8955 8955 0 0.0948308 0.0948308 -nan -0.0782707 -0.0782707 -nan -0.0896261 10000
1_30 1 30 500 3900 10000 9033 9033 0 0.0946702 0.0946702 -nan -0.0997663 -0.0997663 -nan -0.0905146 10000
1_30 1 30 500 4000 10000 9023 9023 0 0.0957045 0.0957045 -nan -0.068246 -0.068246 -nan -0.0860943 10000
1_30 1 30 500 4100 10000 9069 9069 0 0.0906043 0.0906043 -nan -0.0979348 -0.0979348 -nan -0.0891961 10000
1_30 1 30 500 4200 10000 9039 9039 0 0.0961136 0.0961136 -nan -0.104292 -0.104292 -nan -0.0838654 10000
1_30 1 30 500 4300 10000 9046 9046 0 0.0931763 0.0931763 -nan -0.093197 -0.093197 -nan -0.0937154 10000
1_30 1 30 500 4400 10000 9027 9027 0 0.0903497 0.0903497 -nan -0.0718513 -0.0718513 -nan -0.0856704 10000
1_30 1 30 500 4500 10000 9060 9060 0 0.0918143 0.0918143 -nan -0.104253 -0.104253 -nan -0.0893734 10000
1_30 1 30 500 4600 10000 9052 9052 0 0.0882758 0.0882758 -nan -0.0648933 -0.0648933 -nan -0.0831043 10000
1_30 1 30 500 4700 10000 9082 9082 0 0.0910629 0.0910629 -nan -0.0944544 -0.0944544 -nan -0.0967251 10000
1_30 1 30 500 4800 10000 8998 8998 0 0.0951791 0.0951791 -nan -0.0757841 -0.0757841 -nan -0.0819372 10000
